ip,sessions,login_failed,commands,dropper_pattern,direct_tcpip,command_failed_other,file_upload,failed_download,raw_total,final_score,risk
103.27.238.114,16,0,0,0,0,0,0,0,2,7,LOW
103.27.238.116,17,0,0,0,0,0,0,0,2,7,LOW
103.27.238.118,4,0,0,0,0,0,0,0,0,0,LOW
103.27.238.120,17,0,0,0,0,0,0,0,2,7,LOW
103.27.238.68,4,0,0,0,0,0,0,0,0,0,LOW
103.27.36.2,3,0,2,1,0,0,0,0,0,0,LOW
103.29.185.162,8,1,0,0,6,0,0,0,4,14,MEDIUM
103.30.41.231,57,26,28,14,0,0,0,0,12,41,CRITICAL
103.30.75.85,42,0,41,0,0,0,0,0,5,17,MEDIUM
103.31.39.143,3,0,2,1,0,0,0,0,0,0,LOW
103.31.39.188,4,1,0,0,3,0,0,0,2,7,LOW
103.31.39.72,3,0,2,1,0,0,0,0,0,0,LOW
103.38.219.22,6,0,4,2,0,0,0,0,2,7,LOW
103.39.109.165,1,0,0,0,0,0,0,0,0,0,LOW
103.41.247.76,3,0,2,1,0,0,0,0,0,0,LOW
103.42.57.160,42,0,0,0,0,0,0,0,2,7,LOW
103.42.74.124,2,0,40,4,0,0,0,0,6,21,HIGH
103.43.191.43,9,0,6,3,0,0,0,0,4,14,MEDIUM
103.43.8.71,3,0,2,1,0,0,0,0,0,0,LOW
103.48.161.42,4,2,0,0,2,0,0,0,3,10,MEDIUM
103.48.192.48,9,0,6,3,0,0,0,0,4,14,MEDIUM
103.49.188.186,6,0,19,1,0,0,0,0,2,7,LOW
103.49.238.22,51,25,26,13,0,0,0,0,12,41,CRITICAL
103.49.239.156,49,25,24,12,0,0,0,0,11,38,CRITICAL
103.49.239.46,6,4,1,0,0,0,0,0,2,7,LOW
103.52.114.131,6,2,4,2,0,0,0,0,4,14,MEDIUM
103.52.114.250,3,0,2,1,0,0,0,0,0,0,LOW
103.52.146.198,2,0,0,0,0,0,0,0,0,0,LOW
103.52.32.76,2,0,0,0,2,0,0,0,1,3,LOW
103.52.89.114,3,0,0,0,0,0,0,0,0,0,LOW
103.54.101.216,3,0,2,1,0,0,0,0,0,0,LOW
103.54.16.122,3,0,2,1,0,0,0,0,0,0,LOW
103.54.17.66,3,0,2,1,0,0,0,0,0,0,LOW
103.55.216.2,6,1,4,2,0,0,0,0,3,10,MEDIUM
103.56.115.187,6,0,4,2,0,0,0,0,2,7,LOW
103.59.163.132,3,0,2,1,0,0,0,0,0,0,LOW
103.59.163.133,3,0,2,1,0,0,0,0,0,0,LOW
103.59.94.117,3,1,2,1,0,0,0,0,1,3,LOW
103.59.94.19,3,1,2,1,0,0,0,0,1,3,LOW
103.59.94.82,6,1,4,2,0,0,0,0,3,10,MEDIUM
103.61.122.229,1,0,1,0,0,0,0,0,0,0,LOW
103.61.123.132,6,0,4,2,0,0,0,0,2,7,LOW
103.63.108.25,25,10,14,7,0,0,0,0,10,34,HIGH
103.63.25.109,3,1,2,1,0,0,0,0,1,3,LOW
103.63.25.153,6,2,4,2,0,0,0,0,4,14,MEDIUM
103.63.25.203,3,1,2,1,0,0,0,0,1,3,LOW
103.63.25.32,3,0,2,1,0,0,0,0,0,0,LOW
103.67.152.201,7,1,0,0,6,0,0,0,4,14,MEDIUM
103.67.49.219,2,0,0,0,0,0,0,0,0,0,LOW
103.67.78.132,6,1,4,2,0,0,0,0,3,10,MEDIUM
103.67.78.18,3,1,2,1,0,0,0,0,1,3,LOW
103.68.52.210,7,0,0,0,7,0,0,0,3,10,MEDIUM
103.68.68.121,27,0,111,8,0,0,0,0,8,28,HIGH
103.69.96.120,3,1,2,1,0,0,0,0,1,3,LOW
103.7.4.150,3,0,2,1,0,0,0,0,0,0,LOW
103.72.147.77,3,0,2,1,0,0,0,0,0,0,LOW
103.75.182.132,3,0,2,1,0,0,0,0,0,0,LOW
103.75.182.198,7,0,0,0,0,0,0,0,1,3,LOW
103.75.183.177,6,0,4,2,0,0,0,0,2,7,LOW
103.75.183.219,3,0,0,0,0,0,0,0,0,0,LOW
103.75.191.220,3,0,2,1,0,0,0,0,0,0,LOW
103.76.120.106,3,0,2,1,0,0,0,0,0,0,LOW
103.76.120.198,3,1,2,1,0,0,0,0,1,3,LOW
103.76.120.204,6,2,4,2,0,0,0,0,4,14,MEDIUM
103.76.120.225,3,1,2,1,0,0,0,0,1,3,LOW
103.76.120.30,3,1,2,1,0,0,0,0,1,3,LOW
103.77.172.203,3,0,1,0,0,0,0,0,0,0,LOW
103.77.175.15,16,0,0,0,0,0,0,0,2,7,LOW
103.77.240.247,1,0,0,0,0,0,0,0,0,0,LOW
103.77.242.62,18,0,0,0,0,0,0,0,2,7,LOW
103.77.242.90,2,0,0,0,0,0,0,0,0,0,LOW
103.78.0.117,3,0,0,0,0,0,0,0,0,0,LOW
103.80.197.28,3,2,0,0,1,0,0,0,3,10,MEDIUM
103.80.87.39,3,1,2,1,0,0,0,0,1,3,LOW
103.81.87.164,3,0,2,1,0,0,0,0,0,0,LOW
103.82.132.16,57,0,20,0,0,0,0,0,5,17,MEDIUM
103.82.20.28,16,0,0,0,0,0,0,0,2,7,LOW
103.82.21.8,3,1,2,1,0,0,0,0,1,3,LOW
103.82.27.19,406,225,156,0,0,0,0,0,11,38,CRITICAL
103.82.36.79,433,0,0,0,0,0,0,0,4,14,MEDIUM
103.82.37.34,53,26,26,13,0,0,0,0,12,41,CRITICAL
103.82.64.60,1,0,1,0,0,0,0,0,0,0,LOW
103.82.92.202,51,25,26,13,0,0,0,0,12,41,CRITICAL
103.83.23.169,9,0,0,0,9,0,0,0,4,14,MEDIUM
103.84.236.222,3,0,2,1,0,0,0,0,0,0,LOW
103.84.236.242,3,0,2,1,0,0,0,0,0,0,LOW
103.85.72.144,1,0,0,0,0,0,0,0,0,0,LOW
103.86.198.162,3,0,2,1,0,0,0,0,0,0,LOW
103.86.198.253,6,0,4,2,0,0,0,0,2,7,LOW
103.86.52.218,2,0,0,0,1,0,0,0,1,3,LOW
103.88.76.27,9,1,6,3,0,0,0,0,5,17,MEDIUM
103.89.77.114,1,0,0,0,0,0,0,0,0,0,LOW
103.89.94.39,3,0,2,1,0,0,0,0,0,0,LOW
103.9.77.227,1,0,0,0,0,0,0,0,0,0,LOW
103.90.67.3,1,0,1,0,0,0,1,0,2,7,LOW
103.91.208.101,1,0,0,0,0,0,0,0,0,0,LOW
103.91.246.101,9,0,6,3,0,0,0,0,4,14,MEDIUM
103.91.96.5,86,0,0,0,0,0,0,0,3,10,MEDIUM
103.93.160.231,3,0,2,1,0,0,0,0,0,0,LOW
103.93.37.178,8,2,0,0,6,0,0,0,5,17,MEDIUM
103.93.37.199,1,0,0,0,0,0,0,0,0,0,LOW
103.93.97.209,3,0,0,0,0,0,0,0,0,0,LOW
103.96.74.162,3,0,2,1,0,0,0,0,0,0,LOW
103.97.135.244,6,1,4,2,0,0,0,0,3,10,MEDIUM
103.98.149.87,8,0,0,0,0,0,0,0,1,3,LOW
103.98.176.164,9,0,6,3,0,0,0,0,4,14,MEDIUM
103.99.214.130,3,0,2,1,0,0,0,0,0,0,LOW
104.131.130.133,3,0,0,0,0,0,0,0,0,0,LOW
104.131.180.158,3,1,2,1,0,0,0,0,1,3,LOW
104.131.186.227,46,0,1,0,0,0,0,0,2,7,LOW
104.131.32.195,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.103,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.105,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.107,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.108,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.113,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.118,3,0,0,0,0,0,0,0,0,0,LOW
104.152.52.122,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.124,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.126,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.127,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.128,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.129,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.131,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.132,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.134,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.135,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.136,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.137,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.138,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.140,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.141,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.142,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.143,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.146,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.148,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.201,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.202,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.203,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.204,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.207,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.208,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.209,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.210,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.211,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.212,3,0,0,0,0,0,0,0,0,0,LOW
104.152.52.215,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.218,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.219,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.228,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.232,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.234,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.236,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.238,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.240,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.242,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.59,2,0,0,0,0,0,0,0,0,0,LOW
104.152.52.63,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.64,1,0,0,0,0,0,0,0,0,0,LOW
104.152.52.67,1,0,0,0,0,0,0,0,0,0,LOW
104.152.58.211,1,0,0,0,1,0,0,0,1,3,LOW
104.152.58.233,7,1,0,0,6,0,0,0,4,14,MEDIUM
104.155.154.215,7,0,7,0,0,0,0,0,2,7,LOW
104.155.27.128,4,2,0,0,2,0,0,0,3,10,MEDIUM
104.155.48.114,9,0,0,0,0,0,0,0,1,3,LOW
104.168.169.128,3,0,2,1,0,0,0,0,0,0,LOW
104.168.56.24,1,0,0,0,0,0,0,0,0,0,LOW
104.168.79.23,3,0,2,1,0,0,0,0,0,0,LOW
104.182.1.92,3,0,0,0,0,0,0,0,0,0,LOW
104.199.176.250,6,1,4,2,0,0,0,0,3,10,MEDIUM
104.199.25.101,10,0,0,0,0,0,0,0,1,3,LOW
104.199.5.111,2,0,0,0,0,0,0,0,0,0,LOW
104.199.72.139,2,0,0,0,0,0,0,0,0,0,LOW
104.199.89.110,1,0,0,0,0,0,0,0,0,0,LOW
104.2.88.64,1,0,0,0,0,0,0,0,0,0,LOW
104.200.135.42,1,0,0,0,0,0,0,0,0,0,LOW
104.200.152.25,10,0,0,0,0,0,0,0,1,3,LOW
104.208.108.166,12,0,8,4,0,0,0,0,6,21,HIGH
104.236.144.123,3,0,2,1,0,0,0,0,0,0,LOW
104.236.226.129,2,0,0,0,0,0,0,0,0,0,LOW
104.236.75.167,1,0,0,0,0,0,0,0,0,0,LOW
104.236.82.180,3,0,2,1,0,0,0,0,0,0,LOW
104.236.99.179,3,0,2,1,0,0,0,0,0,0,LOW
104.238.221.88,2,0,1,0,0,0,0,0,0,0,LOW
104.244.74.84,12,1,8,4,0,0,0,0,7,24,HIGH
104.248.126.241,2,0,0,0,0,0,0,0,0,0,LOW
104.248.136.19,2,0,0,0,0,0,0,0,0,0,LOW
104.248.141.21,2,0,0,0,0,0,0,0,0,0,LOW
104.248.150.181,1,0,0,0,0,0,0,0,0,0,LOW
104.248.158.38,3,0,0,0,0,0,0,0,0,0,LOW
104.248.205.86,50,30,72,0,0,0,0,0,9,31,HIGH
104.248.22.78,2,0,0,0,0,0,0,0,0,0,LOW
104.248.23.98,1,0,0,0,0,0,0,0,0,0,LOW
104.248.32.112,3,0,2,1,0,0,0,0,0,0,LOW
104.250.52.152,1,0,0,0,0,0,0,0,0,0,LOW
104.252.175.235,3,0,0,0,3,0,0,0,1,3,LOW
104.253.79.11,1,0,0,0,1,0,0,0,1,3,LOW
104.28.233.73,3,0,2,1,0,0,0,0,0,0,LOW
104.36.21.137,13,0,11,0,0,0,0,0,3,10,MEDIUM
104.37.132.51,7,0,0,0,0,0,0,0,1,3,LOW
104.37.133.100,7,0,0,0,0,0,0,0,1,3,LOW
104.37.135.150,5,0,0,0,0,0,0,0,0,0,LOW
104.43.56.65,248,0,247,0,0,0,0,0,7,24,HIGH
105.154.241.214,1,0,0,0,0,0,1,0,2,7,LOW
105.235.128.163,2,0,0,0,0,0,0,0,0,0,LOW
105.243.66.245,4,1,0,0,3,0,0,0,2,7,LOW
105.247.69.196,3,1,2,1,0,0,0,0,1,3,LOW
105.27.148.94,9,1,6,3,0,0,0,0,5,17,MEDIUM
105.28.108.165,9,0,6,3,0,0,0,0,4,14,MEDIUM
105.96.13.6,3,1,2,1,0,0,0,0,1,3,LOW
106.1.10.110,1,0,0,0,0,0,0,0,0,0,LOW
106.112.194.160,4,1,0,0,2,0,0,0,2,7,LOW
106.117.114.153,1,0,0,0,0,0,0,0,0,0,LOW
106.119.154.53,2,0,0,0,0,0,2,0,4,14,MEDIUM
106.12.108.64,1,0,0,0,0,0,0,0,0,0,LOW
106.12.145.153,1,0,0,0,0,0,0,0,0,0,LOW
106.12.154.140,1,0,0,0,0,0,0,0,0,0,LOW
106.12.170.135,1,0,0,0,0,0,1,0,2,7,LOW
106.12.18.199,1,0,0,0,0,0,0,0,0,0,LOW
106.12.182.184,2,0,1,0,0,0,0,0,0,0,LOW
106.12.219.148,1,0,0,0,0,0,0,0,0,0,LOW
106.12.241.195,3,2,2,1,0,0,0,0,2,7,LOW
106.12.28.251,3,0,2,1,0,0,0,0,0,0,LOW
106.12.29.184,5,0,2,1,0,0,0,0,0,0,LOW
106.12.74.119,3,0,2,1,0,0,0,0,0,0,LOW
106.12.86.145,2,0,1,0,0,0,0,0,0,0,LOW
106.13.100.52,4,1,2,1,0,0,0,0,1,3,LOW
106.13.109.25,1,0,0,0,0,0,0,0,0,0,LOW
106.13.114.161,4,0,2,1,0,0,0,0,0,0,LOW
106.13.122.198,1,0,0,0,0,0,0,0,0,0,LOW
106.13.122.214,2,0,0,0,0,0,0,0,0,0,LOW
106.13.124.200,2,0,0,0,0,0,0,0,0,0,LOW
106.13.139.165,3,0,0,0,0,0,0,0,0,0,LOW
106.13.165.101,6,0,10,3,0,0,0,0,4,14,MEDIUM
106.13.174.45,1,0,0,0,0,0,0,0,0,0,LOW
106.13.180.139,1,0,13,2,0,0,0,0,3,10,MEDIUM
106.13.181.20,1,0,0,0,0,0,1,0,2,7,LOW
106.13.181.42,1,0,0,0,0,0,0,0,0,0,LOW
106.13.181.87,6,0,0,0,1,0,0,0,1,3,LOW
106.13.182.13,2,0,2,1,0,0,0,0,0,0,LOW
106.13.183.241,3,0,2,1,0,0,0,0,0,0,LOW
106.13.27.219,3,1,0,0,0,0,0,0,1,3,LOW
106.13.37.197,3,0,2,1,0,0,0,0,0,0,LOW
106.13.38.13,2,0,1,0,0,0,0,0,0,0,LOW
106.13.48.156,1,0,0,0,0,0,0,0,0,0,LOW
106.13.69.159,6,0,4,2,0,0,0,0,2,7,LOW
106.13.70.73,3,0,0,0,0,0,0,0,0,0,LOW
106.14.121.120,1,0,0,0,0,0,0,0,0,0,LOW
106.15.238.36,4,0,0,0,0,0,0,0,0,0,LOW
106.153.181.80,1,0,0,0,1,0,0,0,1,3,LOW
106.219.160.157,3,0,2,1,0,0,0,0,0,0,LOW
106.227.33.165,2,0,2,1,0,0,0,0,0,0,LOW
106.227.75.197,3,0,2,1,0,0,0,0,0,0,LOW
106.243.155.71,6,0,4,2,0,0,0,0,2,7,LOW
106.245.246.26,7,1,0,0,6,0,0,0,4,14,MEDIUM
106.246.89.68,1,0,0,0,1,0,0,0,1,3,LOW
106.246.89.73,3,1,0,0,1,0,0,0,2,7,LOW
106.248.238.187,2,1,0,0,1,0,0,0,2,7,LOW
106.251.244.178,36,14,56,11,0,0,0,0,11,38,CRITICAL
106.37.72.234,5,1,2,1,0,0,0,0,1,3,LOW
106.38.205.224,7,1,6,2,0,1,0,0,6,21,HIGH
106.51.92.114,3,0,2,1,0,0,0,0,0,0,LOW
106.53.97.124,3,0,0,0,0,0,0,0,0,0,LOW
106.54.219.213,1,0,0,0,0,0,0,0,0,0,LOW
106.58.166.77,1,0,0,0,0,0,0,0,0,0,LOW
106.74.128.226,2,0,1,0,0,0,0,0,0,0,LOW
106.75.13.142,2,0,0,0,0,0,0,0,0,0,LOW
106.75.15.156,3,0,0,0,0,0,0,0,0,0,LOW
106.75.214.209,3,0,2,1,0,0,0,0,0,0,LOW
106.75.222.164,2,0,0,0,0,0,0,0,0,0,LOW
106.75.224.165,2,0,1,0,0,0,0,0,0,0,LOW
106.75.227.248,1,0,0,0,0,0,0,0,0,0,LOW
106.75.230.113,2,0,0,0,0,0,0,0,0,0,LOW
106.75.237.200,1,0,0,0,0,0,0,0,0,0,LOW
106.75.239.166,3,0,2,1,0,0,0,0,0,0,LOW
106.75.25.139,1,0,0,0,0,0,0,0,0,0,LOW
106.75.29.99,3,1,2,1,0,0,0,0,1,3,LOW
106.75.77.231,4,2,2,1,0,0,0,0,2,7,LOW
106.75.88.44,3,0,0,0,0,0,0,0,0,0,LOW
106.89.50.160,2,0,0,0,1,0,0,0,1,3,LOW
106.89.58.145,1,0,0,0,1,0,0,0,1,3,LOW
106.89.60.181,2,0,0,0,2,0,0,0,1,3,LOW
107.0.200.227,3,0,2,1,0,0,0,0,0,0,LOW
107.132.153.59,2,0,0,0,0,0,0,0,0,0,LOW
107.135.117.245,15,1,0,0,14,0,0,0,5,17,MEDIUM
107.150.103.210,3,0,2,1,0,0,0,0,0,0,LOW
107.150.105.116,9,0,6,3,0,0,0,0,4,14,MEDIUM
107.150.110.167,3,0,2,1,0,0,0,0,0,0,LOW
107.150.119.80,3,0,2,1,0,0,0,0,0,0,LOW
107.151.247.45,1,0,0,0,0,0,0,0,0,0,LOW
107.152.98.1,3,0,0,0,0,0,0,0,0,0,LOW
107.155.48.46,1,0,0,0,0,0,0,0,0,0,LOW
107.155.55.85,6,0,4,2,0,0,0,0,2,7,LOW
107.167.177.9,7,7,0,0,0,0,0,0,4,14,MEDIUM
107.172.204.15,1,0,0,0,0,0,0,0,0,0,LOW
107.173.199.134,1,0,0,0,0,0,0,0,0,0,LOW
107.173.50.221,3,0,2,1,0,0,0,0,0,0,LOW
107.173.55.151,3,0,2,1,0,0,0,0,0,0,LOW
107.173.70.115,3,0,2,1,0,0,0,0,0,0,LOW
107.173.85.94,5,0,9,0,0,0,0,0,2,7,LOW
107.174.137.235,3,0,2,1,0,0,0,0,0,0,LOW
107.175.156.154,6,0,4,2,0,0,0,0,2,7,LOW
107.175.227.45,1,0,0,0,0,0,0,0,0,0,LOW
107.175.54.2,3,0,2,1,0,0,0,0,0,0,LOW
107.180.88.176,3,1,2,1,0,0,0,0,1,3,LOW
107.181.161.85,7,0,0,0,0,0,0,0,1,3,LOW
107.181.168.150,8,0,0,0,0,0,0,0,1,3,LOW
107.189.24.77,2,0,0,0,0,0,0,0,0,0,LOW
107.189.27.179,6,0,4,2,0,0,0,0,2,7,LOW
108.165.201.128,1,0,0,0,0,0,0,0,0,0,LOW
108.167.177.203,3,0,2,1,0,0,0,0,0,0,LOW
108.167.177.224,3,0,2,1,0,0,0,0,0,0,LOW
108.174.147.128,3,0,2,1,0,0,0,0,0,0,LOW
108.175.164.22,3,0,2,1,0,0,0,0,0,0,LOW
108.179.208.121,8,0,8,0,0,0,0,0,3,10,MEDIUM
108.179.209.24,7,0,7,0,0,0,0,0,2,7,LOW
108.179.210.112,9,0,9,0,0,0,0,0,3,10,MEDIUM
108.179.210.159,8,0,8,0,0,0,0,0,3,10,MEDIUM
108.179.210.241,9,0,9,0,0,0,0,0,3,10,MEDIUM
108.179.211.237,7,0,7,0,0,0,0,0,2,7,LOW
108.179.217.182,7,0,7,0,0,0,0,0,2,7,LOW
108.179.217.83,8,0,8,0,0,0,0,0,3,10,MEDIUM
108.179.218.40,2,0,2,0,0,0,0,0,0,0,LOW
108.179.219.150,7,0,7,0,0,0,0,0,2,7,LOW
108.179.220.142,9,0,9,0,0,0,0,0,3,10,MEDIUM
108.179.220.151,7,0,7,0,0,0,0,0,2,7,LOW
108.179.220.174,8,0,8,0,0,0,0,0,3,10,MEDIUM
108.179.221.129,8,0,8,0,0,0,0,0,3,10,MEDIUM
108.179.222.64,7,0,7,0,0,0,0,0,2,7,LOW
108.179.223.153,7,0,7,0,0,0,0,0,2,7,LOW
108.179.225.94,10,0,9,1,0,0,0,0,3,10,MEDIUM
108.181.2.217,8,0,8,0,0,0,0,0,3,10,MEDIUM
108.181.56.69,5,0,0,0,0,0,0,0,0,0,LOW
108.197.237.160,7,0,0,0,6,0,0,0,3,10,MEDIUM
109.105.209.17,1,0,0,0,0,0,0,0,0,0,LOW
109.105.211.14,1,0,0,0,0,0,0,0,0,0,LOW
109.107.190.31,3,0,2,1,0,0,0,0,0,0,LOW
109.111.175.210,1,0,0,0,0,0,0,0,0,0,LOW
109.122.240.108,382,0,381,0,0,0,0,0,8,28,HIGH
109.122.240.109,382,0,381,0,0,0,0,0,8,28,HIGH
109.123.111.89,1,0,0,0,0,0,0,0,0,0,LOW
109.126.34.84,2,0,0,0,2,0,0,0,1,3,LOW
109.126.41.234,1,0,0,0,1,0,0,0,1,3,LOW
109.167.249.94,2,0,0,0,0,0,0,0,0,0,LOW
109.172.54.111,16,0,0,0,0,0,0,0,2,7,LOW
109.172.55.48,43,25,18,9,0,0,0,0,10,34,HIGH
109.194.108.203,3,0,2,1,0,0,0,0,0,0,LOW
109.195.108.173,3,0,0,0,0,0,0,0,0,0,LOW
109.205.211.99,1,0,0,0,0,0,0,0,0,0,LOW
109.205.56.11,1,0,0,0,0,0,0,0,0,0,LOW
109.206.115.23,1,0,0,0,1,0,0,0,1,3,LOW
109.206.241.199,6,1,4,2,0,0,0,0,3,10,MEDIUM
109.207.41.125,1,1,0,0,0,0,0,0,1,3,LOW
109.219.33.118,4,0,0,0,4,0,0,0,1,3,LOW
109.233.21.109,6,0,0,0,6,0,0,0,2,7,LOW
109.237.96.109,20,0,0,0,0,0,0,0,2,7,LOW
109.248.231.212,1,0,0,0,0,0,0,0,0,0,LOW
109.248.231.249,3,0,2,1,0,0,0,0,0,0,LOW
109.49.23.192,9,0,6,3,0,0,0,0,4,14,MEDIUM
109.50.185.153,3,0,2,1,0,0,0,0,0,0,LOW
109.73.201.40,3,0,2,1,0,0,0,0,0,0,LOW
109.91.4.177,9,1,6,3,0,0,0,0,5,17,MEDIUM
109.94.172.101,3,0,2,1,0,0,0,0,0,0,LOW
110.14.190.217,6,1,4,2,0,0,0,0,3,10,MEDIUM
110.14.192.20,3,1,0,0,2,0,0,0,2,7,LOW
110.15.180.176,2,0,0,0,0,0,0,0,0,0,LOW
110.15.180.179,1,0,0,0,0,0,0,0,0,0,LOW
110.166.66.102,1,0,0,0,0,0,0,0,0,0,LOW
110.166.87.119,1,0,0,0,0,0,0,0,0,0,LOW
110.172.29.157,3,0,2,1,0,0,0,0,0,0,LOW
110.177.177.146,1,0,0,0,0,0,0,0,0,0,LOW
110.185.106.161,7,0,0,0,0,0,2,0,5,17,MEDIUM
110.227.215.90,5,0,0,0,5,0,0,0,2,7,LOW
110.238.117.165,3,0,2,1,0,0,0,0,0,0,LOW
110.239.65.57,3,1,2,1,0,0,0,0,1,3,LOW
110.239.88.219,3,0,2,1,0,0,0,0,0,0,LOW
110.25.101.75,1,1,0,0,0,0,0,0,1,3,LOW
110.25.107.25,8,0,0,0,3,0,0,0,2,7,LOW
110.25.107.43,7,0,0,0,7,0,0,0,3,10,MEDIUM
110.25.109.54,3,1,0,0,2,0,0,0,2,7,LOW
110.38.234.220,6,0,4,2,0,0,0,0,2,7,LOW
110.38.234.223,3,0,2,1,0,0,0,0,0,0,LOW
110.39.181.194,4,0,0,0,4,0,0,0,1,3,LOW
110.4.40.114,7,0,7,0,0,0,0,0,2,7,LOW
110.49.146.23,1,0,0,0,1,0,0,0,1,3,LOW
110.5.26.199,1,0,0,0,1,0,0,0,1,3,LOW
110.53.68.28,4,0,2,1,0,0,0,0,0,0,LOW
110.72.242.164,2,0,0,0,0,0,0,0,0,0,LOW
110.78.165.192,3,0,0,0,1,0,0,0,1,3,LOW
110.93.219.131,60,25,34,17,0,0,0,0,13,45,CRITICAL
110.93.228.153,2,0,0,0,0,0,0,0,0,0,LOW
111.10.246.236,3,0,1,0,0,0,0,0,0,0,LOW
111.160.198.67,3,2,0,0,0,0,0,0,2,7,LOW
111.17.213.162,7,0,0,0,6,0,0,0,3,10,MEDIUM
111.170.153.117,2,0,0,0,0,0,0,0,0,0,LOW
111.171.125.94,8,0,0,0,8,0,0,0,4,14,MEDIUM
111.171.127.190,2,1,0,0,1,0,0,0,2,7,LOW
111.172.246.19,2,0,1,0,0,1,0,0,2,7,LOW
111.19.212.140,7,3,4,2,0,0,0,0,5,17,MEDIUM
111.198.53.188,2,0,0,0,2,0,0,0,1,3,LOW
111.207.112.5,5,1,4,2,0,0,0,0,3,10,MEDIUM
111.21.105.250,4,0,0,0,0,0,0,0,0,0,LOW
111.22.20.115,2,0,1,0,0,0,0,0,0,0,LOW
111.22.249.37,2,0,1,0,0,0,0,0,0,0,LOW
111.223.188.134,2,2,6,0,0,2,0,0,5,17,MEDIUM
111.225.207.166,1,0,0,0,1,0,0,0,1,3,LOW
111.228.21.101,3,0,2,1,0,0,0,0,0,0,LOW
111.228.28.53,1,0,0,0,0,0,0,0,0,0,LOW
111.228.42.144,2,0,0,0,0,0,0,0,0,0,LOW
111.228.5.91,2,0,0,0,0,0,0,0,0,0,LOW
111.228.6.161,1,0,0,0,0,0,0,0,0,0,LOW
111.23.117.116,1,0,0,0,1,0,0,0,1,3,LOW
111.23.42.49,9,0,0,0,8,0,0,0,4,14,MEDIUM
111.238.174.6,15,0,10,5,0,0,0,0,6,21,HIGH
111.253.47.33,3,0,2,1,0,0,0,0,0,0,LOW
111.253.92.137,3,0,2,1,0,0,0,0,0,0,LOW
111.26.6.111,14,0,0,0,0,0,0,0,1,3,LOW
111.26.95.122,8,1,0,0,6,0,0,0,4,14,MEDIUM
111.32.153.180,1,0,0,0,0,0,0,0,0,0,LOW
111.33.71.238,1,0,0,0,0,0,0,0,0,0,LOW
111.35.7.46,6,0,1,0,0,0,0,0,0,0,LOW
111.38.186.207,1,0,0,0,1,0,0,0,1,3,LOW
111.38.221.138,2,0,0,0,2,0,0,0,1,3,LOW
111.38.37.210,3,1,0,0,2,0,0,0,2,7,LOW
111.39.206.23,2,0,0,0,1,0,0,0,1,3,LOW
111.47.243.219,3,1,2,1,0,0,0,0,1,3,LOW
111.47.65.219,2,0,0,0,0,0,0,0,0,0,LOW
111.50.70.34,6,1,0,0,5,0,0,0,3,10,MEDIUM
