ip,commands,unique,severity,intensity,diversity,total
154.83.16.14,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.60.242.70,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.36.116.204,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.196.86.3,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
46.62.131.178,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.159.154,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
3.37.225.248,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.78.235.96,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.235.16.111,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.215.10.49,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.153.231.44,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
47.81.36.191,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.84.236.242,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
157.15.40.1,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
155.4.245.222,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
20.224.168.82,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
42.81.126.27,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
46.6.124.216,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.92.17.30,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.84.242.115,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
147.93.159.30,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.84.88.32,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.78.107.60,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
129.222.203.206,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
150.95.82.21,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
187.154.100.150,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
38.52.135.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.240.228.99,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.66.218.181,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
188.166.215.16,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.135.135,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
202.53.94.246,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.220.188,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
111.253.92.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.56.198.45,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.224.154.108,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.128.60.40,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.116.67.219,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
157.230.18.133,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.53.0.56,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
92.205.61.48,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
58.49.26.202,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
216.132.133.26,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
218.51.148.194,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
196.188.187.45,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
183.150.182.61,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
78.46.211.133,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.166.137.151,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
89.129.11.247,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
192.124.181.48,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
47.250.155.223,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
165.154.235.9,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.99.99.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
193.176.251.229,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
61.76.38.54,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
107.173.70.115,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
114.111.53.214,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.248.82.157,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
84.46.247.185,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
164.163.71.36,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
41.216.178.119,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.0.214.136,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
67.241.132.98,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.215.45.8,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
171.25.158.70,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
109.107.190.31,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
183.91.11.36,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
190.223.60.209,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.110.113.113,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.134.154.138,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
195.122.253.45,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
85.5.148.125,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
20.85.246.45,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.95.233.88,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
111.253.47.33,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
198.98.56.205,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
104.236.99.179,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
112.219.151.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
179.176.210.17,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
72.17.34.38,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
58.144.196.164,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
116.118.44.131,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
39.174.42.18,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
99.144.123.156,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
188.152.238.126,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
123.49.60.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
116.73.240.74,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
144.172.94.169,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
104.168.79.23,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.123.62.210,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
165.154.60.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
178.255.72.35,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
114.67.232.93,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.134.110.191,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.2.151.28,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.75.182.132,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
81.177.48.219,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
207.56.229.243,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
138.113.23.170,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.176.94.38,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.241.55.64,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
51.222.155.186,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
150.109.122.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.189.235.176,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
111.228.21.101,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
180.184.52.206,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.195.13.179,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.59.163.133,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.79.232.215,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
81.170.248.221,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.174.72.225,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
94.180.250.11,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.21.120.126,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.155.214.159,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
212.154.234.9,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
136.144.214.138,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
62.238.40.60,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
192.169.201.223,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
204.168.240.142,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
145.239.85.111,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
120.56.117.210,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.117.225.206,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
91.99.139.53,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
91.187.148.42,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
217.160.226.51,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
194.180.16.42,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
160.191.54.171,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.254.89,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
5.133.122.228,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.92.23.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
183.150.182.126,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
191.7.26.153,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
171.244.185.149,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
54.38.109.115,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
102.220.85.131,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
192.227.213.228,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.136.119.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
62.60.254.43,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
163.227.52.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.32.10.237,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
212.80.7.172,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
151.33.34.75,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
46.135.100.183,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
85.95.166.40,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
120.48.13.223,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.133.194.186,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
149.202.60.80,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
41.203.213.8,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
179.60.228.74,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.153.16.136,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
119.29.93.236,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
171.22.135.229,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
2.180.32.104,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
85.239.63.12,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
179.228.54.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.122.119.170,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.164.190.238,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
64.23.153.168,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
194.163.174.214,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
178.128.51.84,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.99.214.130,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
54.37.74.179,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.32.242.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.129.44.66,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
42.96.17.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
112.32.138.180,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
114.111.52.109,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
132.243.18.24,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
41.82.50.218,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
123.49.38.114,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
124.40.252.3,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.75.214.209,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
54.248.17.61,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
206.237.127.69,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.229.126.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.156.239.194,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
150.241.77.28,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
180.247.61.189,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
1.117.150.44,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
110.172.29.157,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.10.63.235,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.59.163.132,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
95.216.252.68,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
138.124.5.60,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
177.39.120.200,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.81.243.62,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.116.78.92,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.134.96.24,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
191.96.110.38,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.140.193.156,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.207.0.46,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
123.119.26.33,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
13.90.206.6,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
187.111.28.131,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
198.46.253.100,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
134.209.120.216,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.164.133.108,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.165.3.187,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
62.60.234.140,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
114.254.1.141,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
64.188.83.134,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
193.36.84.205,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.137.249.148,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
117.121.214.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
87.106.40.115,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
88.205.172.170,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
186.57.3.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
125.253.121.228,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
42.96.20.16,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.115.208,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
213.227.164.190,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
216.48.189.165,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
182.43.242.192,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.32.240.31,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
129.226.64.19,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
107.0.200.227,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
109.50.185.153,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
40.117.97.0,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
171.244.143.209,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
190.151.130.5,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.176.109.190,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
84.247.167.55,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
183.132.152.221,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.188.218.162,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.162.103.6,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.99.114.224,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.123.19,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.165.139.145,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
212.132.120.41,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
196.196.150.4,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
195.12.191.130,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.129.185.4,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.168.110.24,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
23.29.118.224,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
62.193.91.121,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
115.190.154.102,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.141.79.94,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
170.106.174.205,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
129.121.102.3,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
80.94.92.178,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
175.119.225.68,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
189.147.19.238,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
128.199.64.40,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.116.129.55,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.83.83.194,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
151.33.247.47,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
2.26.51.2,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
163.7.12.183,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.171.89.209,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.42.227.173,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
194.74.196.10,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.129.33.244,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.196.142.135,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
41.173.43.34,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
170.106.105.73,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
163.7.0.179,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.116.220.252,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.144.225.226,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
136.248.242.166,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
213.135.175.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
129.226.221.96,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.126.95.172,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.165.62.10,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
31.36.163.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
143.105.99.3,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
41.93.28.12,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
165.232.38.41,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
186.68.83.104,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
182.44.116.87,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
207.154.250.9,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.143.186.128,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.153.254.96,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
194.163.137.135,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
95.188.91.101,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.143.45.75,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.153.231.45,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.186.31.66,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
192.236.244.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
150.241.245.69,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
143.202.104.13,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
128.251.36.118,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.115.171.110,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
173.249.52.138,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.200.25.79,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.156.12.237,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
77.110.107.31,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
27.128.171.39,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
182.253.138.126,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
52.237.80.79,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
81.211.72.167,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
112.46.207.141,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.252.123.105,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
193.163.201.14,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.202.148.19,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
205.254.166.235,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
20.23.229.100,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
124.174.32.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.108.17.115,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.174.46.118,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
139.59.208.49,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.78.0.229,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.60.242.169,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.130.127.173,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.75.237.200,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
194.61.52.156,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
159.223.191.100,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.96.199.69,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.77.150.241,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.126.89.144,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
142.93.48.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
160.119.69.14,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.184.144.232,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.224.78.164,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
177.76.134.52,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
189.50.142.78,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
160.191.242.222,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
201.76.120.30,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.227.153.56,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
139.59.146.150,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
209.99.185.195,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
115.191.22.111,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.120.191.97,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.194.229.94,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.164.193.198,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.222.12.210,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
